LifeStage,ESU,MA,Stratum,CohoGrpID,PopGrp,ReachID,Segment,ID_Num,COMID,Reach,Start,End_,Tribof,JuvYr,Juv/km,status,STRM_ORDER,StrmSlope,MaxGradD,WidthM,1Freshet_Day,OUT_DIST,CLASS_Rank,StrmPow,MAnnSed,Barriers,SolMean,MWMT_Index,W3Dppt,SprPpt,IP_COHO
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,1998,1,Snorkeled,5,0.010272,0.04462,14.42599964,4,22.0970001,1,969.1480103,1380594,6,1557.954712,18.75313187,153.4799957,252.2100067,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2000,121,Snorkeled,5,0.010272,0.04462,14.42599964,41,22.0970001,1,969.1480103,1380594,6,1557.954712,17.47463608,209.4600067,348.3699951,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2001,321,Snorkeled,5,0.010272,0.04462,14.42599964,79,22.0970001,1,969.1480103,1380594,6,1557.954712,16.05656624,78.83999634,363.9599915,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2002,243,Snorkeled,5,0.010272,0.04462,14.42599964,45,22.0970001,1,969.1480103,1380594,6,1557.954712,17.99943352,156.6100006,362.7799988,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2003,163,Snorkeled,5,0.010272,0.04462,14.42599964,73,22.0970001,1,969.1480103,1380594,6,1557.954712,18.36232567,223.1900024,365.3500061,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2004,269,Snorkeled,5,0.010272,0.04462,14.42599964,21,22.0970001,1,969.1480103,1380594,6,1557.954712,19.36167336,196.3500061,312.8200073,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2005,663,Snorkeled,5,0.010272,0.04462,14.42599964,34,22.0970001,1,969.1480103,1380594,6,1557.954712,18.26183319,164.4700012,411.6000061,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2006,338,Snorkeled,5,0.010272,0.04462,14.42599964,31,22.0970001,1,969.1480103,1380594,6,1557.954712,18.10551071,176.1300049,246.9799957,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2007,280,Snorkeled,5,0.010272,0.04462,14.42599964,35,22.0970001,1,969.1480103,1380594,6,1557.954712,19.21093369,134.1000061,213.8300018,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2008,248,Snorkeled,5,0.010272,0.04462,14.42599964,47,22.0970001,1,969.1480103,1380594,6,1557.954712,17.29598236,186.1399994,324.480011,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2009,816,Snorkeled,5,0.010272,0.04462,14.42599964,44,22.0970001,1,969.1480103,1380594,6,1557.954712,18.61355782,172.0299988,427.7999878,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2010,444,Snorkeled,5,0.010272,0.04462,14.42599964,38,22.0970001,1,969.1480103,1380594,6,1557.954712,17.06708145,91.08000183,561.3499756,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2011,848,Snorkeled,5,0.010272,0.04462,14.42599964,25,22.0970001,1,969.1480103,1380594,6,1557.954712,16.88842583,202.2799988,621,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2012,630,Snorkeled,5,0.010272,0.04462,14.42599964,49,22.0970001,1,969.1480103,1380594,6,1557.954712,17.29598236,180.8600006,465.9700012,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2013,41,Snorkeled,5,0.010272,0.04462,14.42599964,30,22.0970001,1,969.1480103,1380594,6,1557.954712,17.82636261,154.4400024,507.5100098,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25889,1,1033,23872359,Foley Cr,E Foley Cr,Crystal Cr,Nehalem R,2014,169,Snorkeled,5,0.010272,0.04462,14.42599964,39,22.0970001,1,969.1480103,1380594,6,1557.954712,19.03786278,131.9400024,499.1799927,0.596
rear,OC,1-NC,North Coast,2,Nehalem,25893.69922,1,1041,23872361,Foley Cr,"Foley Cr, Trib R","Foley Cr, Trib S",Nehalem R,2013,46,Snorkeled,4,0.02101195,0.04462,8.159999847,30,28.5139999,1,83.37999725,1380594,7,1499.967041,16.17922211,140.0899963,466.1400146,0.752
rear,OC,1-NC,North Coast,2,Nehalem,25895,1,1045,23872937,Roy Cr,Mouth,Headwaters,Nehalem R,2002,14,Snorkeled,4,0.060156099,0.121469997,8.421999931,45,20.493,1,2018.302979,105392952,7,1412.914795,16.19413567,150.5800018,352,0.494
rear,OC,1-NC,North Coast,2,Nehalem,25899,1,1048,23872811,Peterson Cr,Mouth,Headwaters,Nehalem R,2003,0,Snorkeled,3,0.069804147,0.147740006,5.808000088,73,24.3390007,1,2137.899902,105392952,6,1628.37915,17.10487366,257.7200012,390.75,0.1235
rear,OC,1-NC,North Coast,2,Nehalem,25899,1,1048,23872811,Peterson Cr,Mouth,Headwaters,Nehalem R,2012,0,Snorkeled,3,0.069804147,0.147740006,5.808000088,49,24.3390007,1,2137.899902,105392952,6,1628.37915,16.00926018,196.7700043,514.9799805,0.1235
rear,OC,1-NC,North Coast,2,Nehalem,25912,1,1068,23872401,"Cook Cr, S Fk",Mouth,Headwaters,Cook Cr,2005,0,Snorkeled,4,0.050324898,0.10311,12.92700005,34,35.5159988,1,6211.371094,685558,7,1344.843994,14.66362476,215.7899933,440.9500122,0.484035
rear,OC,1-NC,North Coast,2,Nehalem,25915.19922,2,1075,23871895,Cook Cr,Granite Cr,Hoevet Cr,Nehalem R,2002,4,Snorkeled,5,0.02686288,0.10311,13.13899994,45,40.4370003,1,4393.293945,685558,7,1520.865967,15.98508167,225.4799957,529.3499756,0.516343
rear,OC,1-NC,North Coast,2,Nehalem,25915.69922,0,1078,23872859,Cook Cr,Hoevett Cr,Headwaters,Nehalem R,1998,0,Snorkeled,4,0.100412972,0.109350003,9.680000305,4,41.5960007,1,7416.299805,685558,7,1520.865967,15.28481197,199.1600037,291.1700134,0.516343
rear,OC,1-NC,North Coast,2,Nehalem,25917,3,21003,23872383,Lost Cr,Mouth,Headwaters,Nehalem R,2012,50,Snorkeled,4,0.02581979,0.084540002,14.2840004,49,34.382,1,850.3889771,1849848,6,1470.277466,16.95686913,188.3500061,488.2600098,0.1108
rear,OC,1-NC,North Coast,2,Nehalem,25921,1,1092,23872771,Helloff Cr,Mouth,"Helloff Cr, Trib A",Nehalem R,2002,0,Snorkeled,4,0.066138878,0.079080001,11.55200005,45,36.4910011,1,11999.00977,1849848,6,1620.952881,16.61473465,171.3099976,396.5499878,0.1108
rear,OC,1-NC,North Coast,2,Nehalem,25921,1,1092,23872771,Helloff Cr,Mouth,"Helloff Cr, Trib A",Nehalem R,2011,387,Snorkeled,4,0.066138878,0.079080001,11.55200005,25,36.4910011,1,11999.00977,1849848,6,1620.952881,15.14995289,232.9100037,656.9899902,0.1108
rear,OC,1-NC,North Coast,2,Nehalem,25925,1,1100,23872769,Snark Cr,Mouth,Headwaters,Nehalem R,2003,0,Snorkeled,3,0.147333324,0.238999993,5.665999889,73,40.9500008,1,3716.685059,1849848,6,1476.455566,16.50953865,347.6300049,485.4400024,0.1108
rear,OC,1-NC,North Coast,2,Nehalem,25948,0,1110,23872853,Belding Cr,Mouth,Headwaters,Salmonberry R,2006,0,Snorkeled,4,0.108939193,0.254779994,6.243000031,31,59.8849983,1,4067.102051,306706,7,1307.375854,15.46112347,218.3500061,275.730011,0.234533
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1113,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,1999,0,Snorkeled,6,0.01405068,0.272060007,15.98099995,51,60.9339981,1,228.8220062,306706,6,1651.18811,16.17254639,223.4299927,248.4400024,0.545601
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1113,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,2002,0,Snorkeled,6,0.01405068,0.272060007,15.98099995,45,60.9339981,1,228.8220062,306706,6,1651.18811,17.84540367,142.5899963,297.5,0.545601
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1113,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,2005,515,Snorkeled,6,0.01405068,0.272060007,15.98099995,34,60.9339981,1,228.8220062,306706,6,1651.18811,17.41618729,150.4900055,334.269989,0.545601
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1113,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,2011,306,Snorkeled,6,0.01405068,0.272060007,15.98099995,25,60.9339981,1,228.8220062,306706,6,1651.18811,15.38112164,137.6399994,424.1499939,0.545601
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1113,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,2014,243,Snorkeled,6,0.01405068,0.272060007,15.98099995,39,60.9339981,1,228.8220062,306706,6,1651.18811,19.32535744,118.9100037,368,0.545601
rear,OC,1-NC,North Coast,2,Nehalem,25951,1,1114,23871933,Salmonberry R,Kinney Cr,Wolf Cr,Nehalem R,2005,187,Snorkeled,6,0.01405068,0.272060007,15.41499996,34,62.3100014,1,228.8220062,306706,6,1439.783081,17.41618729,150.4900055,334.269989,0.55433
rear,OC,1-NC,North Coast,2,Nehalem,25952,2,1115,23872857,Wolf Cr,Mouth,"Wolf Cr, Trib A",Salmonberry R,2003,0,Snorkeled,5,0.02583454,0.272060007,10.35299969,73,65.211998,1,8380.330078,306706,6,1551.284546,17.45860672,175.8000031,273.5799866,0.504953
rear,OC,1-NC,North Coast,2,Nehalem,25952,2,1115,23872857,Wolf Cr,Mouth,"Wolf Cr, Trib A",Salmonberry R,2012,3,Snorkeled,5,0.02583454,0.272060007,10.35299969,49,65.211998,1,8380.330078,306706,6,1551.284546,15.26011562,150.3500061,300.6900024,0.504953
rear,OC,1-NC,North Coast,2,Nehalem,25958,1,1123,23871947,"Cronin Cr, N Fk",Mouth,Headwaters,Cronin Cr,2000,378,Snorkeled,4,0.031142181,0.160879999,12.76200008,41,47.7130013,1,1475.709961,1255831,6,1673.880005,15.85983467,314.3999939,482.0599976,0.499059
rear,OC,1-NC,North Coast,2,Nehalem,25958,3,1120,23871947,"Cronin Cr, N Fk",Mouth,Headwaters,Cronin Cr,2010,1001,Snorkeled,4,0.031142181,0.160879999,11.16800022,38,50.1450005,1,1475.709961,1255831,6,1533.153076,16.23505974,138.0800018,619.289978,0.441702
rear,OC,1-NC,North Coast,2,Nehalem,25973,2,1151,23872251,Humbug Cr,Larsen Cr,Big Cr,Nehalem R,1999,137,Snorkeled,5,0.00386291,0.160879999,24.6989994,51,68.1900024,1,134.9620056,1367090,6,1585.589844,18.77796555,297.3099976,327.9100037,0.970777
rear,OC,1-NC,North Coast,2,Nehalem,25975,1,16403,23872251,Humbug Cr,Big Cr,Alder Cr,Nehalem R,2008,17,Snorkeled,5,0.00386291,0.160879999,24.27700043,47,69.0139999,1,134.9620056,1367090,6,1389.436035,19.45986938,145.3800049,350.1600037,0.970777
rear,OC,1-NC,North Coast,2,Nehalem,25980,3,1165,23872257,E Humbug Cr,Mouth,"E Humbug Cr, Trib 1",Humbug Cr,2001,2341,Snorkeled,4,0.02100225,0.160879999,13.41699982,79,78.0230026,1,3517.249023,1367090,6,1458.464111,15.5490284,97.37999725,497.0599976,0.821292
rear,OC,1-NC,North Coast,2,Nehalem,25980,3,1165,23872257,E Humbug Cr,Mouth,"E Humbug Cr, Trib 1",Humbug Cr,2010,997,Snorkeled,4,0.02100225,0.160879999,13.41699982,38,78.0230026,1,3517.249023,1367090,6,1458.464111,16.42817497,136.9199982,630.2999878,0.821292
rear,OC,1-NC,North Coast,2,Nehalem,25980,3,1166,23872257,E Humbug Cr,Mouth,"E Humbug Cr, Trib 1",Humbug Cr,2003,211,Snorkeled,4,0.02100225,0.160879999,14.0909996,73,77.0250015,1,3517.249023,1367090,6,1110.282227,17.92817307,285.6300049,439.9500122,0.825074
rear,OC,1-NC,North Coast,2,Nehalem,25980,3,1166,23872257,E Humbug Cr,Mouth,"E Humbug Cr, Trib 1",Humbug Cr,2012,870,Snorkeled,4,0.02100225,0.160879999,14.0909996,49,77.0250015,1,3517.249023,1367090,6,1110.282227,16.52742577,169.6900024,552.5200195,0.825074
rear,OC,1-NC,North Coast,2,Nehalem,25995,3,1195,23872351,Cow Cr,Mouth,Headwaters,Nehalem R,2007,346,Snorkeled,3,0.045584358,0.311340004,9.114999771,35,77.1480026,1,4101.310059,518938,8,1827.046021,17.72529793,167.6399994,224.6199951,0.443387
rear,OC,1-NC,North Coast,2,Nehalem,25995,5,1196,23872351,Cow Cr,Mouth,Headwaters,Nehalem R,2000,42,Snorkeled,3,0.045584358,0.311340004,7.948999882,41,79.0429993,1,4101.310059,518938,8,1440.005493,15.96597099,217.1649933,357.3999939,0.381401
rear,OC,1-NC,North Coast,2,Nehalem,25995,5,1196,23872351,Cow Cr,Mouth,Headwaters,Nehalem R,2009,287,Snorkeled,3,0.045584358,0.311340004,7.948999882,44,79.0429993,1,4101.310059,518938,8,1440.005493,18.70229721,196.4199982,411.8200073,0.381401
rear,OC,1-NC,North Coast,2,Nehalem,25999,4,21186,23872567,Moores Cr,Mouth,Headwaters,Nehalem R,2013,0,Snorkeled,2,0.057301581,0.160879999,4.468999863,30,78.3199997,1,2504.809082,518938,7,1509.577148,17.61506844,143.1799927,524.8099976,0.176041
rear,OC,1-NC,North Coast,2,Nehalem,26005,1,1226,23871983,Buster Cr,Walker Cr,Stanley Cr,Nehalem R,1999,340,Snorkeled,5,0.01029131,0.160879999,10.49499989,51,85.9929962,1,1760.130981,220344,7,1781.453735,15.89459324,202.5200043,234.0399933,0.934419
rear,OC,1-NC,North Coast,2,Nehalem,26007.5,1,73,23872539,"Buster Cr, Trib C",Mouth,Headwaters,Buster Cr,2011,50,Snorkeled,4,0.01911019,0.160879999,4.90899992,25,89.5830002,1,1699.750977,220344,7,1667.839844,15.56413364,96.13999939,318.6799927,0.835033
rear,OC,1-NC,North Coast,2,Nehalem,26011,3,1241,23872909,Gilmore Cr,Mouth,Headwaters,Walker Cr,2000,148,Snorkeled,3,0.04496919,0.160879999,3.78399992,41,88.814003,1,1010.612976,571074,7,1591.195801,15.9130373,218.2899933,382.8399963,0.145942
rear,OC,1-NC,North Coast,2,Nehalem,26014,2,1252,23872949,Trailover Cr,Mouth,Headwaters,Walker Cr,2012,91,Snorkeled,2,0.055666052,0.160879999,3.375,49,96.1719971,1,3663.875,571074,6,1704.524414,15.69867897,140.9499969,529.8400269,0.188942
rear,OC,1-NC,North Coast,2,Nehalem,26015,1,20238,23872461,Walker Cr,Trailover Cr,"Walker Cr, Trib A",Beneke Cr,2008,40,Snorkeled,4,0.01217848,0.160879999,11.79399967,47,94.1139984,1,1676.946045,571074,6,1242.916626,16.83723831,183.2899933,174.1000061,0.966557
rear,OC,1-NC,North Coast,2,Nehalem,26015,4,1258,23872461,Walker Cr,Trailover Cr,"Walker Cr, Trib A",Beneke Cr,2003,507,Snorkeled,4,0.01217848,0.160879999,10.04199982,73,100.2089996,1,1676.946045,571074,6,1646.236572,17.85876846,110.4400024,233.1100006,0.759367
rear,OC,1-NC,North Coast,2,Nehalem,26015.19922,6,1262,23872461,Walker Cr,"Walker Cr, Trib A","Walker Cr, Trib B",Beneke Cr,2005,1759,Snorkeled,4,0.01217848,0.160879999,8.866000175,34,103.1019974,1,1676.946045,571074,6,1646.237061,17.16163254,119.7699966,355.8699951,0.759367
rear,OC,1-NC,North Coast,2,Nehalem,26016,3,1271,23872231,Beneke Cr,Walker Cr,Bull Heifer Cr,Fishhawk Cr,2000,408,Snorkeled,5,0.02305592,0.160879999,11.38799953,41,95.6419983,1,2404.233887,571074,6,1603.937378,16.18159866,218.2899933,382.8399963,0.433076
rear,OC,1-NC,North Coast,2,Nehalem,26016,3,1271,23872231,Beneke Cr,Walker Cr,Bull Heifer Cr,Fishhawk Cr,2003,486,Snorkeled,5,0.02305592,0.160879999,11.38799953,73,95.6419983,1,2404.233887,571074,6,1603.937378,17.74265671,196.9100037,411.5100098,0.433076
rear,OC,1-NC,North Coast,2,Nehalem,26016,3,1271,23872231,Beneke Cr,Walker Cr,Bull Heifer Cr,Fishhawk Cr,2006,1279,Snorkeled,5,0.02305592,0.160879999,11.38799953,31,95.6419983,1,2404.233887,571074,6,1603.937378,17.63944435,206.4299927,280.6499939,0.433076
rear,OC,1-NC,North Coast,2,Nehalem,26018,1,1275,23872233,Beneke Cr,Bull Heifer Cr,"Beneke Cr, Trib A",Fishhawk Cr,2000,0,Snorkeled,4,0.026111711,0.160879999,7.772999763,41,96.9729996,1,14.18700027,571074,6,1639.368286,14.8071022,218.2899933,382.8399963,0.486836
rear,OC,1-NC,North Coast,2,Nehalem,26018.69922,1.1,1279,23872235,Beneke Cr,"Beneke Cr, Trib A",Headwaters,Fishhawk Cr,2008,0,Snorkeled,3,0.06942936,0.160879999,4.034999847,47,99.3690033,1,2606.681885,571074,6,1612.180054,13.78019333,167.4299927,344.3399963,0.76608
rear,OC,1-NC,North Coast,2,Nehalem,26021,1,21012,23872239,Fishhawk Cr,Little Fishhawk Cr,Alder Cr,Nehalem R,2012,116,Snorkeled,5,0.00710388,0.160879999,20.36599922,49,87.2740021,1,106.7060013,2066370,9,1663.390991,18.46169662,142.4299927,427.25,0.957285
rear,OC,1-NC,North Coast,2,Nehalem,26024,2,20814,23872371,Hamilton Cr,Mouth,"Hamilton Cr, Trib A",Fishhawk Cr,2011,952,Snorkeled,4,0.039579369,0.160879999,13.28199959,25,94.6269989,1,4586.577148,2066370,9,1507.623291,15.22186756,205.3200073,575.9000244,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,1998,102,Snorkeled,4,0.039579369,0.160879999,11.55500031,4,95.2259979,1,4586.577148,2066370,9,1507.623047,17.75649643,194.1799927,281.25,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,1999,163,Snorkeled,4,0.039579369,0.160879999,11.55500031,51,95.2259979,1,4586.577148,2066370,9,1507.623047,15.39526939,261.6199951,339.6900024,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2000,383,Snorkeled,4,0.039579369,0.160879999,11.55500031,41,95.2259979,1,4586.577148,2066370,9,1507.623047,15.80881786,175.1799927,297.7749939,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2001,329,Snorkeled,4,0.039579369,0.160879999,11.55500031,79,95.2259979,1,4586.577148,2066370,9,1507.623047,14.95197487,93.45999908,481.4700012,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2002,344,Snorkeled,4,0.039579369,0.160879999,11.55500031,45,95.2259979,1,4586.577148,2066370,9,1507.623047,16.77088737,169.6000061,463.0799866,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2003,307,Snorkeled,4,0.039579369,0.160879999,11.55500031,73,95.2259979,1,4586.577148,2066370,9,1507.623047,17.33803177,239.0599976,412.7000122,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2004,283,Snorkeled,4,0.039579369,0.160879999,11.55500031,21,95.2259979,1,4586.577148,2066370,9,1507.623047,17.96686363,189.0099945,314.3599854,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2005,547,Snorkeled,4,0.039579369,0.160879999,11.55500031,34,95.2259979,1,4586.577148,2066370,9,1507.623047,16.78140259,170.2799988,465.980011,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2006,392,Snorkeled,4,0.039579369,0.160879999,11.55500031,31,95.2259979,1,4586.577148,2066370,9,1507.623047,17.18300819,225.5399933,277.8099976,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2007,416,Snorkeled,4,0.039579369,0.160879999,11.55500031,35,95.2259979,1,4586.577148,2066370,9,1507.623047,17.558918,131.1100006,232.9400024,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2008,375,Snorkeled,4,0.039579369,0.160879999,11.55500031,47,95.2259979,1,4586.577148,2066370,9,1507.623047,16.22992134,155.1499939,328.2399902,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2009,759,Snorkeled,4,0.039579369,0.160879999,11.55500031,44,95.2259979,1,4586.577148,2066370,9,1507.623047,18.5081501,209.3600006,469.7600098,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2010,466,Snorkeled,4,0.039579369,0.160879999,11.55500031,38,95.2259979,1,4586.577148,2066370,9,1507.623047,15.8019762,121.9300003,593.2700195,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2011,275,Snorkeled,4,0.039579369,0.160879999,11.55500031,25,95.2259979,1,4586.577148,2066370,9,1507.623047,15.22186756,197.6300049,566.4699707,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2012,289,Snorkeled,4,0.039579369,0.160879999,11.55500031,49,95.2259979,1,4586.577148,2066370,9,1507.623047,15.79218197,153.8899994,525.289978,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2013,276,Snorkeled,4,0.039579369,0.160879999,11.55500031,30,95.2259979,1,4586.577148,2066370,9,1507.623047,16.99498367,158.75,587.8900146,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26024.69922,1,1295,23872371,Hamilton Cr,"Hamilton Cr, Trib A",Headwaters,Fishhawk Cr,2014,254,Snorkeled,4,0.039579369,0.160879999,11.55500031,39,95.2259979,1,4586.577148,2066370,9,1507.623047,17.9031601,175.8500061,620.4400024,0.877149
rear,OC,1-NC,North Coast,2,Nehalem,26031,3,20620,23872477,Squaw Cr,West Br,Headwaters,Nehalem R,2010,39,Snorkeled,2,0.017865321,0.160879999,3.217999935,38,96.3290024,1,288.6919861,187836,6,1085.987671,16.67521477,58.68000031,340.6900024,0.434199
rear,OC,1-NC,North Coast,2,Nehalem,26033.80078,1,1313,23872223,Northrup Cr,"Northrup Cr, Trib B","Northrup Cr, Trib C",Nehalem R,2001,1007,Snorkeled,4,0.027269891,0.160879999,8.303999901,79,104.6340027,1,1196.531006,366738,6,1592.709961,15.39618397,56.70000076,305.2600098,0.869804
rear,OC,1-NC,North Coast,2,Nehalem,26033.80078,1,1313,23872223,Northrup Cr,"Northrup Cr, Trib B","Northrup Cr, Trib C",Nehalem R,2010,986,Snorkeled,4,0.027269891,0.160879999,8.303999901,38,104.6340027,1,1196.531006,366738,6,1592.709961,16.37531853,69.23000336,388.4299927,0.869804
rear,OC,1-NC,North Coast,2,Nehalem,26037.40039,1,1328,23872387,Louisgnot Cr,"Louisgnot Cr, Trib A","Louisgnot Cr, Trib B",Nehalem R,2000,1395,Snorkeled,3,0.0328614,0.160879999,5.741000175,41,106.0960007,1,743.7050171,366738,7,1592.709961,17.0252037,130.9499969,210.6699982,0.869804
rear,OC,1-NC,North Coast,2,Nehalem,26037.40039,1,1328,23872387,Louisgnot Cr,"Louisgnot Cr, Trib A","Louisgnot Cr, Trib B",Nehalem R,2009,371,Snorkeled,3,0.0328614,0.160879999,5.741000175,44,106.0960007,1,743.7050171,366738,7,1592.709961,20.40638542,105.3600006,257.4899902,0.869804
rear,OC,1-NC,North Coast,2,Nehalem,26043,2,1345,23872017,Deep Cr,Lane Cr,"Deep Cr, Trib 1",Nehalem R,2008,53,Snorkeled,5,0.00352717,0.160879999,11.41399956,47,120.2419968,1,81.71700287,400433,7,1503.715088,17.97280312,170.8899994,122.1500015,0.983904
rear,OC,1-NC,North Coast,2,Nehalem,26043.40039,1,20230,23872019,Deep Cr,"Deep Cr, Trib A","Deep Cr, Trib B",Nehalem R,2008,182,Snorkeled,5,0.00657574,0.172769994,7.586999893,47,128.9790039,1,7651.115234,400433,7,1571.43103,17.6938591,209.1300049,120.2600021,0.967968
rear,OC,1-NC,North Coast,2,Nehalem,26045,3,1361,23872885,Fishhawk Cr,Mouth,"Fishhawk Cr, Trib 1 (Warner Cr)",Nehalem R,2001,210,Snorkeled,5,0.00169332,0.160879999,15.11499977,79,118.7160034,1,334.6109924,577546.5,8,1668.667847,21.1127739,39.81000137,233.6799927,0.983222
